,client_id,Variation,Control,Test
48292,3263729,Test,False,True
48293,7967889,Test,False,True
48294,9061226,Test,False,True
48295,426756,Control,True,False
48296,4224816,Control,True,False
48297,3401687,Control,True,False
48298,9016178,Control,True,False
48299,7723001,Test,False,True
48300,1332173,Control,True,False
48301,7807684,Test,False,True
48302,4373565,Test,False,True
48303,2601028,Control,True,False
48304,1078809,Test,False,True
48305,7378434,Test,False,True
48306,4079649,Control,True,False
48307,7485852,Control,True,False
48308,6017155,Control,True,False
48309,8331994,Control,True,False
48310,9586701,Test,False,True
48311,1856109,Test,False,True
48312,2466344,Test,False,True
48313,2163213,Test,False,True
48314,3243773,Test,False,True
48315,5048441,Control,True,False
48316,5402582,Control,True,False
48317,7953362,Control,True,False
48318,7949443,Control,True,False
48319,1749073,Test,False,True
48320,8886422,Test,False,True
48321,2278314,Test,False,True
48322,3826744,Control,True,False
48323,6408586,Test,False,True
48324,2439828,Control,True,False
48325,6122553,Test,False,True
48326,653399,Test,False,True
48327,7305195,Control,True,False
48328,2279817,Control,True,False
48329,4104755,Test,False,True
48330,3297370,Test,False,True
48331,3371006,Control,True,False
48332,4477529,Test,False,True
48333,5933623,Test,False,True
48334,7802782,Control,True,False
48335,4321387,Test,False,True
48336,8185919,Test,False,True
48337,7280122,Test,False,True
48338,3569925,Control,True,False
48339,5116278,Test,False,True
48340,3344583,Control,True,False
48341,8060688,Control,True,False
48342,989958,Test,False,True
48343,8719839,Test,False,True
48344,4190442,Control,True,False
48345,2879347,Control,True,False
48346,482346,Control,True,False
48347,5470686,Test,False,True
48348,8035978,Control,True,False
48349,1813966,Control,True,False
48350,9290596,Test,False,True
48351,8687599,Test,False,True
48352,8348036,Control,True,False
48353,4689809,Test,False,True
48354,4033061,Control,True,False
48355,6708593,Test,False,True
48356,6612679,Control,True,False
48357,5040726,Test,False,True
48358,19060,Test,False,True
48359,2382972,Control,True,False
48360,4365782,Test,False,True
48361,6171995,Control,True,False
48362,62805,Test,False,True
48363,5835400,Test,False,True
48364,8347135,Test,False,True
48365,1416397,Test,False,True
48366,5567516,Test,False,True
48367,7122737,Control,True,False
48368,5872680,Test,False,True
48369,2886641,Test,False,True
48370,5282949,Control,True,False
48371,4745827,Control,True,False
48372,3113731,Test,False,True
48373,2291205,Control,True,False
48374,6124096,Test,False,True
48375,4861157,Control,True,False
48376,1657840,Test,False,True
48377,4991444,Test,False,True
48378,5305264,Control,True,False
48379,5974761,Test,False,True
48380,2853210,Test,False,True
48381,1798725,Control,True,False
48382,2221017,Test,False,True
48383,3752974,Test,False,True
48384,5378456,Control,True,False
48385,7569257,Test,False,True
48386,7106363,Control,True,False
48387,8213408,Test,False,True
48388,1237949,Test,False,True
48389,5151733,Test,False,True
48390,6385837,Test,False,True
48391,4257470,Control,True,False
48392,4447050,Control,True,False
48393,675841,Test,False,True
48394,3670754,Test,False,True
48395,6900662,Control,True,False
48396,5134006,Test,False,True
48397,9779242,Test,False,True
48398,7893320,Control,True,False
48399,9646284,Test,False,True
48400,6202761,Control,True,False
48401,9444871,Control,True,False
48402,3035283,Control,True,False
48403,5096180,Control,True,False
48404,8901193,Test,False,True
48405,8722595,Control,True,False
48406,1506138,Control,True,False
48407,5040920,Test,False,True
48408,2291551,Test,False,True
48409,9279099,Test,False,True
48410,664466,Control,True,False
48411,7654274,Control,True,False
48412,3574383,Control,True,False
48413,2631761,Test,False,True
48414,5349080,Test,False,True
48415,9805884,Test,False,True
48416,8290113,Test,False,True
48417,5334822,Test,False,True
48418,7842244,Test,False,True
48419,8163927,Test,False,True
48420,8235640,Control,True,False
48421,3604010,Test,False,True
48422,8286448,Test,False,True
48423,165301,Control,True,False
48424,1939085,Test,False,True
48425,8946857,Test,False,True
48426,2609515,Test,False,True
48427,3327085,Control,True,False
48428,5127750,Control,True,False
48429,809835,Control,True,False
48430,327362,Test,False,True
48431,3796973,Control,True,False
48432,703403,Control,True,False
48433,9557232,Control,True,False
48434,8509527,Control,True,False
48435,3638678,Control,True,False
48436,144169,Control,True,False
48437,9707262,Test,False,True
48438,7282833,Control,True,False
48439,6183002,Test,False,True
48440,6306692,Control,True,False
48441,6043294,Control,True,False
48442,7990535,Control,True,False
48443,1771547,Test,False,True
48444,1057707,Test,False,True
48445,4805662,Test,False,True
48446,4304328,Control,True,False
48447,3430468,Control,True,False
48448,695350,Control,True,False
48449,928070,Test,False,True
48450,8762901,Test,False,True
48451,4736508,Test,False,True
48452,9243506,Test,False,True
48453,7392799,Control,True,False
48454,8062855,Control,True,False
48455,2735156,Test,False,True
48456,7800668,Test,False,True
48457,5531736,Control,True,False
48458,1064795,Control,True,False
48459,2634295,Control,True,False
48460,9815123,Test,False,True
48461,7962192,Control,True,False
48462,8910128,Test,False,True
48463,1516891,Test,False,True
48464,1944175,Test,False,True
48465,8981928,Test,False,True
48466,6488664,Test,False,True
48467,6338480,Control,True,False
48468,6013275,Control,True,False
48469,6495156,Test,False,True
48470,2418227,Test,False,True
48471,5748636,Control,True,False
48472,9610974,Control,True,False
48473,1576775,Test,False,True
48474,6765501,Control,True,False
48475,405107,Test,False,True
48476,5475328,Test,False,True
48477,1012445,Test,False,True
48478,882086,Control,True,False
48479,8506529,Control,True,False
48480,2199998,Test,False,True
48481,2169938,Control,True,False
48482,1814147,Control,True,False
48483,6389700,Control,True,False
48484,230492,Control,True,False
48485,2611104,Test,False,True
48486,3098610,Test,False,True
48487,6461504,Control,True,False
48488,340480,Test,False,True
48489,4552746,Test,False,True
48490,2059749,Test,False,True
48491,8415542,Test,False,True
48492,9771197,Control,True,False
48493,7009824,Control,True,False
48494,5279633,Test,False,True
48495,3903635,Test,False,True
48496,1742491,Control,True,False
48497,2305789,Control,True,False
48498,5353906,Test,False,True
48499,794595,Control,True,False
48500,4249720,Control,True,False
48501,8029833,Control,True,False
48502,1354259,Test,False,True
48503,7235072,Control,True,False
48504,1822256,Test,False,True
48505,8586150,Test,False,True
48506,7490372,Test,False,True
48507,2572316,Test,False,True
48508,5703783,Control,True,False
48509,6489602,Control,True,False
48510,1760804,Test,False,True
48511,8966527,Control,True,False
48512,1897201,Test,False,True
48513,6796240,Control,True,False
48514,5843105,Test,False,True
48515,4847964,Control,True,False
48516,9826220,Control,True,False
48517,2666114,Control,True,False
48518,2982359,Test,False,True
48519,2052733,Control,True,False
48520,3624125,Control,True,False
48521,6783480,Test,False,True
48522,3096259,Test,False,True
48523,7367037,Control,True,False
48524,1730224,Control,True,False
48525,5782980,Test,False,True
48526,4627033,Control,True,False
48527,6234276,Test,False,True
48528,790615,Test,False,True
48529,1481142,Test,False,True
48530,7595293,Control,True,False
48531,3778929,Test,False,True
48532,2752072,Test,False,True
48533,655223,Test,False,True
48534,5215496,Control,True,False
48535,4118034,Test,False,True
48536,9164418,Test,False,True
48537,8782708,Test,False,True
48538,8750952,Control,True,False
48539,2202822,Control,True,False
48540,1580013,Control,True,False
48541,5188690,Test,False,True
48542,7851919,Control,True,False
48543,6370233,Test,False,True
48544,5753581,Control,True,False
48545,5328115,Test,False,True
48546,8255200,Control,True,False
48547,3928076,Control,True,False
48548,8434228,Test,False,True
48549,5698733,Test,False,True
48550,8224799,Control,True,False
48551,2273603,Control,True,False
48552,3023031,Control,True,False
48553,8600631,Test,False,True
48554,7517412,Control,True,False
48555,7246035,Control,True,False
48556,3215349,Test,False,True
48557,8836730,Control,True,False
48558,7072566,Test,False,True
48559,9738273,Control,True,False
48560,1111595,Test,False,True
48561,7568052,Test,False,True
48562,6463395,Test,False,True
48563,4412635,Test,False,True
48564,5171196,Control,True,False
48565,5026716,Test,False,True
48566,590336,Control,True,False
48567,6729297,Control,True,False
48568,2506130,Test,False,True
48569,2794479,Test,False,True
48570,7535186,Test,False,True
48571,2754872,Test,False,True
48572,8329803,Test,False,True
48573,3897933,Control,True,False
48574,1960131,Test,False,True
48575,9130823,Control,True,False
48576,8624993,Test,False,True
48577,3017374,Test,False,True
48578,3424011,Test,False,True
48579,3434100,Control,True,False
48580,3560967,Control,True,False
48581,9123233,Test,False,True
48582,6646605,Control,True,False
48583,3837682,Test,False,True
48584,7631686,Test,False,True
48585,406265,Test,False,True
48586,8862540,Test,False,True
48587,4413573,Control,True,False
48588,197955,Control,True,False
48589,292662,Control,True,False
48590,5508174,Test,False,True
48591,1566028,Control,True,False
48592,1835630,Control,True,False
48593,9517540,Control,True,False
48594,4606072,Control,True,False
48595,4151322,Control,True,False
48596,3344462,Test,False,True
48597,4669241,Control,True,False
48598,3934629,Control,True,False
48599,6069792,Test,False,True
48600,3922691,Control,True,False
48601,5806372,Control,True,False
48602,2708685,Control,True,False
48603,1110805,Control,True,False
48604,2953672,Test,False,True
48605,1192394,Control,True,False
48606,8527826,Control,True,False
48607,2583298,Test,False,True
48608,6158722,Test,False,True
48609,5332058,Control,True,False
48610,2988219,Test,False,True
48611,9972747,Control,True,False
48612,8067026,Control,True,False
48613,1631043,Test,False,True
48614,6007167,Test,False,True
48615,9107244,Test,False,True
48616,4656524,Test,False,True
48617,7495325,Test,False,True
48618,9436513,Control,True,False
48619,9432466,Test,False,True
48620,5768962,Test,False,True
48621,7111677,Test,False,True
48622,3183069,Test,False,True
48623,8304087,Control,True,False
48624,3812833,Test,False,True
48625,933031,Test,False,True
48626,5056708,Test,False,True
48627,2064675,Test,False,True
48628,709919,Control,True,False
48629,8797924,Test,False,True
48630,6577234,Control,True,False
48631,644423,Control,True,False
48632,5963880,Control,True,False
48633,2230745,Control,True,False
48634,9814273,Control,True,False
48635,708289,Control,True,False
48636,8592146,Control,True,False
48637,1018270,Control,True,False
48638,7874890,Test,False,True
48639,3225099,Control,True,False
48640,5164122,Test,False,True
48641,3906238,Test,False,True
48642,3930546,Control,True,False
48643,3630049,Test,False,True
48644,6259148,Control,True,False
48645,6005999,Test,False,True
48646,3872272,Control,True,False
48647,7305657,Control,True,False
48648,6003198,Test,False,True
48649,8229929,Control,True,False
48650,7241458,Test,False,True
48651,3161828,Control,True,False
48652,2819503,Test,False,True
48653,8183731,Test,False,True
48654,4230904,Test,False,True
48655,4008625,Control,True,False
48656,823839,Test,False,True
48657,8315555,Control,True,False
48658,1904503,Test,False,True
48659,6358660,Control,True,False
48660,4487878,Control,True,False
48661,7762867,Control,True,False
48662,685080,Control,True,False
48663,3392152,Control,True,False
48664,3301541,Test,False,True
48665,824914,Control,True,False
48666,786785,Control,True,False
48667,55265,Test,False,True
48668,9749516,Test,False,True
48669,1346732,Test,False,True
48670,8115034,Control,True,False
48671,2079676,Test,False,True
48672,2194434,Control,True,False
48673,6374745,Test,False,True
48674,4847719,Control,True,False
48675,1584456,Test,False,True
48676,5119450,Test,False,True
48677,7559891,Control,True,False
48678,3135230,Control,True,False
48679,9215181,Test,False,True
48680,7645385,Test,False,True
48681,9263440,Control,True,False
48682,6974095,Control,True,False
48683,1141025,Test,False,True
48684,2877612,Control,True,False
48685,114566,Control,True,False
48686,7402828,Control,True,False
48687,2678430,Test,False,True
48688,2870521,Test,False,True
48689,7487434,Control,True,False
48690,4815206,Control,True,False
48691,6021509,Test,False,True
48692,813507,Control,True,False
48693,5672599,Test,False,True
48694,5732397,Control,True,False
48695,6136374,Control,True,False
48696,5715957,Control,True,False
48697,4548780,Control,True,False
48698,661527,Control,True,False
48699,8476828,Test,False,True
48700,8500861,Test,False,True
48701,2706854,Test,False,True
48702,6044794,Test,False,True
48703,2365440,Test,False,True
48704,6624374,Control,True,False
48705,5434624,Test,False,True
48706,1716372,Control,True,False
48707,4247363,Control,True,False
48708,5635216,Test,False,True
48709,572542,Test,False,True
48710,6720861,Control,True,False
48711,5363409,Test,False,True
48712,1133121,Control,True,False
48713,3579230,Test,False,True
48714,9293238,Test,False,True
48715,5531941,Test,False,True
48716,9978138,Control,True,False
48717,8331253,Test,False,True
48718,9636169,Test,False,True
48719,3393848,Control,True,False
48720,5137397,Test,False,True
48721,6988663,Test,False,True
48722,3379469,Control,True,False
48723,3293746,Control,True,False
